0,0,66,0,0
0,9,0,0,0
0,6,0,0,0
0,0,0,0,0
0,0,10,0,0
12,0,0,0,0
61,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,2347,0,0,0
24,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,871,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,14
0,0,0,0,0
0,46,0,0,0
0,0,0,0,0
0,0,0,0,0
53,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,117,0,0,0
0,4,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,32,0
0,78,0,0,0
0,261,0,0,0
115,0,0,0,4
0,32,0,0,0
0,0,0,0,0
44,0,0,0,8
0,177,0,0,0
